Code,Ticker,Open,High,Low,Close,Volume,PrevClose,CompanyName,Market,Sector17,変動率(%),前日比(%),振れ幅(%),レンジ位置,上ヒゲ比,VWAP,売買代金(百万円),終値/VWAP,全体順位,セクター内順位,セクター銘柄数,セクター内%,vsセクター
3245,3245.T,1130.0,1130.0,1120.0,1129.0,180700.0,1117.0,ディア・ライフ,プライム（内国株式）,不動産,-0.09,1.07,0.88,0.9,0.1,1126.0,203.5,1.003,3157,113,132,0.856,-1.45
3246,3246.T,679.0,696.0,679.0,696.0,19100.0,680.0,コーセーアールイー,スタンダード（内国株式）,不動産,2.5,2.35,2.5,1.0,0.0,690.0,13.2,1.009,876,25,132,0.189,1.14
3248,3248.T,877.0,896.0,875.0,896.0,6200.0,881.0,アールエイジ,スタンダード（内国株式）,不動産,2.17,1.7,2.39,1.0,0.0,889.0,5.5,1.008,1069,30,132,0.227,0.81
324A,324A.T,1077.0,1108.0,1064.0,1098.0,62400.0,1062.0,ブッキングリゾート,グロース（内国株式）,情報通信・サービスその他,1.95,3.39,4.09,0.773,0.227,1090.0,68.0,1.007,1209,312,1256,0.248,0.93
3252,3252.T,3400.0,3425.0,3390.0,3415.0,81000.0,3405.0,地主,プライム（内国株式）,不動産,0.44,0.29,1.03,0.714,0.286,3410.0,276.2,1.001,2529,86,132,0.652,-0.92
325A,325A.T,4185.0,4335.0,4185.0,4335.0,67500.0,4185.0,ＴＥＮＴＩＡＬ,グロース（内国株式）,素材・化学,3.58,3.58,3.58,1.0,0.0,4285.0,289.2,1.012,438,36,279,0.129,1.76
3261,3261.T,513.0,515.0,509.0,512.0,8000.0,514.0,グランディーズ,グロース（内国株式）,不動産,-0.19,-0.39,1.17,0.5,0.5,512.0,4.1,1.0,3225,115,132,0.871,-1.55
3266,3266.T,101.0,108.0,99.0,106.0,1017000.0,102.0,ファンドクリエーショングループ,スタンダード（内国株式）,不動産,4.95,3.92,8.91,0.778,0.222,104.0,105.8,1.019,198,8,132,0.061,3.59
3267,3267.T,1112.0,1165.0,1112.0,1152.0,42700.0,1131.0,フィル・カンパニー,スタンダード（内国株式）,建設・資材,3.6,1.86,4.77,0.755,0.245,1143.0,48.8,1.008,433,53,281,0.189,1.64
3271,3271.T,963.0,979.0,963.0,976.0,47600.0,964.0,ＴＨＥグローバル社,スタンダード（内国株式）,不動産,1.35,1.24,1.66,0.812,0.188,973.0,46.3,1.003,1651,55,132,0.417,-0.01
3276,3276.T,1371.0,1375.0,1361.0,1375.0,26500.0,1363.0,ＪＰＭＣ,プライム（内国株式）,不動産,0.29,0.88,1.02,1.0,0.0,1370.0,36.3,1.004,2672,93,132,0.705,-1.07
3277,3277.T,1518.0,1529.0,1502.0,1517.0,11900.0,1539.0,サンセイランディック,スタンダード（内国株式）,不動産,-0.07,-1.43,1.78,0.556,0.444,1516.0,18.0,1.001,3144,112,132,0.848,-1.43
3280,3280.T,1157.0,1177.0,1157.0,1177.0,8600.0,1161.0,エストラスト,スタンダード（内国株式）,不動産,1.73,1.38,1.73,1.0,0.0,1170.0,10.1,1.006,1378,41,132,0.311,0.37
3284,3284.T,1320.0,1332.0,1314.0,1329.0,205700.0,1312.0,フージャースホールディングス,プライム（内国株式）,不動産,0.68,1.3,1.36,0.833,0.167,1325.0,272.6,1.003,2268,77,132,0.583,-0.68
3286,3286.T,1017.0,1029.0,1007.0,1029.0,4200.0,1015.0,トラストホールディングス,スタンダード（内国株式）,不動産,1.18,1.38,2.16,1.0,0.0,1022.0,4.3,1.007,1797,60,132,0.455,-0.18
3288,3288.T,11410.0,11585.0,11370.0,11570.0,289100.0,11405.0,オープンハウスグループ,プライム（内国株式）,不動産,1.4,1.45,1.88,0.93,0.07,11508.0,3327.0,1.005,1621,53,132,0.402,0.04
3289,3289.T,1560.0,1575.5,1551.0,1570.5,2085800.0,1554.5,東急不動産ホールディングス,プライム（内国株式）,不動産,0.67,1.03,1.57,0.796,0.204,1566.0,3266.4,1.003,2280,78,132,0.591,-0.69
3291,3291.T,2780.5,2794.0,2755.0,2781.0,521600.0,2757.5,飯田グループホールディングス,プライム（内国株式）,不動産,0.02,0.85,1.4,0.667,0.333,2777.0,1448.5,1.001,2946,106,132,0.803,-1.34
3293,3293.T,795.0,805.0,794.0,798.0,12300.0,797.0,アズマハウス,スタンダード（内国株式）,不動産,0.38,0.13,1.38,0.364,0.636,799.0,9.8,0.999,2592,87,132,0.659,-0.98
3294,3294.T,2254.0,2260.0,2222.0,2232.0,14800.0,2241.0,イーグランド,スタンダード（内国株式）,不動産,-0.98,-0.4,1.69,0.263,0.737,2238.0,33.1,0.997,3557,128,132,0.97,-2.34
3297,3297.T,1275.0,1288.0,1269.0,1288.0,9900.0,1273.0,東武住販,スタンダード（内国株式）,不動産,1.02,1.18,1.49,1.0,0.0,1282.0,12.7,1.005,1930,63,132,0.477,-0.34
3299,3299.T,2578.0,2602.0,2564.0,2582.0,148600.0,2578.0,ムゲンエステート,スタンダード（内国株式）,不動産,0.16,0.16,1.47,0.474,0.526,2583.0,383.8,1.0,2816,102,132,0.773,-1.2
3300,3300.T,2665.0,2665.0,2625.0,2640.0,13900.0,2635.0,アンビション　ＤＸ　ホールディングス,グロース（内国株式）,不動産,-0.94,0.19,1.5,0.375,0.625,2643.0,36.7,0.999,3549,127,132,0.962,-2.3
3302,3302.T,2985.0,3035.0,2985.0,3035.0,32300.0,2976.0,帝国繊維,プライム（内国株式）,素材・化学,1.68,1.98,1.68,1.0,0.0,3018.0,97.5,1.006,1421,142,279,0.509,-0.14
3306,3306.T,715.0,715.0,695.0,709.0,10700.0,695.0,日本製麻,スタンダード（内国株式）,商社・卸売,-0.84,2.01,2.8,0.7,0.3,706.0,7.6,1.004,3524,274,290,0.945,-1.97
330A,330A.T,637.0,650.0,629.0,647.0,64400.0,635.0,ＴａｌｅｎｔＸ,グロース（内国株式）,情報通信・サービスその他,1.57,1.89,3.3,0.857,0.143,642.0,41.3,1.008,1489,391,1256,0.311,0.55
3315,3315.T,121.0,141.0,120.0,139.0,13919000.0,122.0,日本コークス工業,プライム（内国株式）,エネルギー資源,14.88,13.93,17.36,0.905,0.095,133.0,1851.2,1.045,8,1,14,0.071,10.98
3317,3317.T,1714.0,1730.0,1703.0,1714.0,2700.0,1703.0,フライングガーデン,スタンダード（内国株式）,小売,0.0,0.65,1.58,0.407,0.593,1716.0,4.6,0.999,2950,232,331,0.701,-0.68
331A,331A.T,499.0,502.0,490.0,501.0,16000.0,497.0,メディックス,スタンダード（内国株式）,情報通信・サービスその他,0.4,0.8,2.4,0.917,0.083,498.0,8.0,1.006,2565,744,1256,0.592,-0.62
3320,3320.T,1439.0,1467.0,1435.0,1462.0,23000.0,1434.0,クロスプラス,スタンダード（内国株式）,商社・卸売,1.6,1.95,2.22,0.844,0.156,1455.0,33.5,1.005,1471,86,290,0.297,0.47
3321,3321.T,2398.0,2445.0,2379.0,2441.0,36100.0,2398.0,ミタチ産業,スタンダード（内国株式）,商社・卸売,1.79,1.79,2.75,0.939,0.061,2422.0,87.4,1.008,1323,75,290,0.259,0.66
3323,3323.T,102.0,102.0,99.0,100.0,1154200.0,100.0,レカム,スタンダード（内国株式）,商社・卸売,-1.96,0.0,2.94,0.333,0.667,100.0,115.4,1.0,3698,286,290,0.986,-3.09
3326,3326.T,790.0,793.0,787.0,791.0,10500.0,789.0,ランシステム,スタンダード（内国株式）,情報通信・サービスその他,0.13,0.25,0.76,0.667,0.333,790.0,8.3,1.001,2857,843,1256,0.671,-0.89
3329,3329.T,2138.0,2144.0,2115.0,2137.0,29000.0,2137.0,東和フードサービス,スタンダード（内国株式）,小売,-0.05,0.0,1.36,0.759,0.241,2132.0,61.8,1.002,3137,260,331,0.785,-0.73
332A,332A.T,1208.0,1227.0,1193.0,1211.0,101900.0,1204.0,ミーク,グロース（内国株式）,情報通信・サービスその他,0.25,0.58,2.81,0.529,0.471,1210.0,123.3,1.001,2704,794,1256,0.632,-0.77
3333,3333.T,1300.0,1317.0,1300.0,1313.0,173500.0,1300.0,あさひ,プライム（内国株式）,小売,1.0,1.0,1.31,0.765,0.235,1310.0,227.3,1.002,1945,100,331,0.302,0.32
3349,3349.T,6922.0,6994.0,6904.0,6938.0,291300.0,6877.0,コスモス薬品,プライム（内国株式）,小売,0.23,0.89,1.3,0.378,0.622,6945.0,2023.1,0.999,2730,201,331,0.607,-0.45
334A,334A.T,1504.0,1519.0,1478.0,1517.0,2500.0,1526.0,ビジュアル・プロセッシング・ジャパン,グロース（内国株式）,情報通信・サービスその他,0.86,-0.59,2.73,0.951,0.049,1505.0,3.8,1.008,2094,572,1256,0.455,-0.16
3350,3350.T,320.0,325.0,313.0,324.0,18444300.0,331.0,メタプラネット,スタンダード（内国株式）,商社・卸売,1.25,-2.11,3.75,0.917,0.083,321.0,5920.6,1.009,1728,114,290,0.393,0.12
3352,3352.T,1830.0,1884.0,1816.0,1840.0,2900.0,1831.0,バッファロー,スタンダード（内国株式）,小売,0.55,0.49,3.72,0.353,0.647,1847.0,5.4,0.996,2398,151,331,0.456,-0.13
3353,3353.T,3005.0,3100.0,3005.0,3050.0,10100.0,3005.0,メディカル一光グループ,スタンダード（内国株式）,小売,1.5,1.5,3.16,0.474,0.526,3052.0,30.8,0.999,1547,66,331,0.199,0.82
3355,3355.T,1737.0,1765.0,1727.0,1761.0,33200.0,1720.0,クリヤマホールディングス,スタンダード（内国株式）,商社・卸売,1.38,2.38,2.19,0.895,0.105,1751.0,58.1,1.006,1633,104,290,0.359,0.25
3358,3358.T,101.0,101.0,99.0,101.0,72100.0,101.0,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,小売,0.0,0.0,1.98,1.0,0.0,100.0,7.2,1.01,2950,232,331,0.701,-0.68
3359,3359.T,572.0,579.0,572.0,577.0,37400.0,571.0,ｃｏｔｔａ,グロース（内国株式）,商社・卸売,0.87,1.05,1.22,0.714,0.286,576.0,21.5,1.002,2082,146,290,0.503,-0.26
335A,335A.T,390.0,400.0,390.0,397.0,17700.0,389.0,ミライロ,グロース（内国株式）,情報通信・サービスその他,1.79,2.06,2.56,0.7,0.3,396.0,7.0,1.003,1323,347,1256,0.276,0.77
3360,3360.T,2708.0,2749.0,2690.0,2742.5,254700.0,2713.0,シップヘルスケアホールディングス,プライム（内国株式）,商社・卸売,1.27,1.09,2.18,0.89,0.11,2727.0,694.6,1.006,1719,112,290,0.386,0.14
3361,3361.T,920.0,950.0,918.0,930.0,14100.0,915.0,トーエル,スタンダード（内国株式）,小売,1.09,1.64,3.48,0.375,0.625,933.0,13.2,0.997,1876,93,331,0.281,0.41
336A,336A.T,755.0,820.0,753.0,801.0,930600.0,740.0,ダイナミックマッププラットフォーム,グロース（内国株式）,情報通信・サービスその他,6.09,8.24,8.87,0.716,0.284,791.0,736.1,1.013,103,21,1256,0.017,5.07
3370,3370.T,585.0,625.0,585.0,623.0,116100.0,583.0,フジタコーポレーション,スタンダード（内国株式）,小売,6.5,6.86,6.84,0.95,0.05,611.0,70.9,1.02,83,1,331,0.003,5.82
3371,3371.T,2034.0,2073.0,2034.0,2063.0,28000.0,2042.0,ソフトクリエイトホールディングス,プライム（内国株式）,情報通信・サービスその他,1.43,1.03,1.92,0.744,0.256,2057.0,57.6,1.003,1590,411,1256,0.327,0.41
3372,3372.T,233.0,236.0,233.0,234.0,23600.0,233.0,関門海,スタンダード（内国株式）,小売,0.43,0.43,1.29,0.333,0.667,234.0,5.5,1.0,2540,173,331,0.523,-0.25
3374,3374.T,2652.0,2682.0,2627.0,2657.0,9700.0,2691.0,内外テック,スタンダード（内国株式）,商社・卸売,0.19,-1.26,2.07,0.545,0.455,2655.0,25.8,1.001,2775,217,290,0.748,-0.94
3375,3375.T,2032.0,2032.0,2032.0,2032.0,200.0,1978.0,ＺＯＡ,スタンダード（内国株式）,小売,0.0,2.73,0.0,0.0,0.0,2032.0,0.4,1.0,2950,232,331,0.701,-0.68
3377,3377.T,416.0,418.0,414.0,418.0,23400.0,414.0,バイク王＆カンパニー,スタンダード（内国株式）,商社・卸売,0.48,0.97,0.96,1.0,0.0,417.0,9.8,1.002,2489,185,290,0.638,-0.65
3382,3382.T,2186.0,2209.5,2180.0,2195.5,8495000.0,2168.0,セブン＆アイ・ホールディングス,プライム（内国株式）,小売,0.43,1.27,1.35,0.525,0.475,2195.0,18646.5,1.0,2540,173,331,0.523,-0.25
3386,3386.T,1367.0,1405.0,1365.0,1395.0,15100.0,1367.0,コスモ・バイオ,スタンダード（内国株式）,商社・卸売,2.05,2.05,2.93,0.75,0.25,1388.0,21.0,1.005,1134,59,290,0.203,0.92
3387,3387.T,742.0,742.0,726.0,737.0,2086200.0,741.0,クリエイト・レストランツ・ホールディングス,プライム（内国株式）,小売,-0.67,-0.54,2.16,0.688,0.312,735.0,1533.4,1.003,3463,297,331,0.897,-1.35
3388,3388.T,2458.0,2502.0,2458.0,2502.0,18500.0,2473.0,明治電機工業,プライム（内国株式）,商社・卸売,1.79,1.17,1.79,1.0,0.0,2487.0,46.0,1.006,1323,75,290,0.259,0.66
338A,338A.T,5920.0,6150.0,5850.0,5970.0,57600.0,5880.0,ＺｅｎｍｕＴｅｃｈ,グロース（内国株式）,情報通信・サービスその他,0.84,1.53,5.07,0.4,0.6,5990.0,345.0,0.997,2110,578,1256,0.46,-0.18
3391,3391.T,2621.0,2627.0,2568.5,2625.0,4405700.0,2600.5,ツルハホールディングス,プライム（内国株式）,小売,0.15,0.94,2.23,0.966,0.034,2607.0,11485.7,1.007,2828,214,331,0.647,-0.53
3392,3392.T,865.0,885.0,865.0,885.0,23900.0,868.0,デリカフーズホールディングス,スタンダード（内国株式）,商社・卸売,2.31,1.96,2.31,1.0,0.0,878.0,21.0,1.008,980,48,290,0.166,1.18
3393,3393.T,3040.0,3100.0,3030.0,3090.0,58900.0,3000.0,スターティアホールディングス,プライム（内国株式）,商社・卸売,1.64,3.0,2.3,0.857,0.143,3073.0,181.0,1.006,1442,83,290,0.286,0.51
3395,3395.T,3065.0,3125.0,3060.0,3125.0,63100.0,3065.0,サンマルクホールディングス,プライム（内国株式）,小売,1.96,1.96,2.12,1.0,0.0,3103.0,195.8,1.007,1203,44,331,0.133,1.28
3396,3396.T,860.0,875.0,860.0,862.0,14200.0,862.0,フェリシモ,スタンダード（内国株式）,小売,0.23,0.0,1.74,0.133,0.867,866.0,12.3,0.995,2730,201,331,0.607,-0.45
3397,3397.T,4270.0,4276.0,4234.0,4260.0,347800.0,4231.0,トリドールホールディングス,プライム（内国株式）,小売,-0.23,0.69,0.98,0.619,0.381,4257.0,1480.6,1.001,3256,275,331,0.831,-0.91
3399,3399.T,3900.0,4010.0,3890.0,4000.0,199100.0,3885.0,丸千代山岡家,スタンダード（内国株式）,小売,2.56,2.96,3.08,0.917,0.083,3967.0,789.8,1.008,833,30,331,0.091,1.88
339A,339A.T,1372.0,1403.0,1366.0,1385.0,21100.0,1391.0,プログレス・テクノロジーズ　グループ,グロース（内国株式）,情報通信・サービスその他,0.95,-0.43,2.7,0.514,0.486,1385.0,29.2,1.0,2003,540,1256,0.43,-0.07
3401,3401.T,1691.0,1736.5,1689.5,1733.5,889300.0,1696.5,帝人,プライム（内国株式）,素材・化学,2.51,2.18,2.78,0.936,0.064,1720.0,1529.6,1.008,871,82,279,0.294,0.69
3402,3402.T,1314.0,1343.0,1312.0,1340.0,5772700.0,1326.0,東レ,プライム（内国株式）,素材・化学,1.98,1.06,2.36,0.903,0.097,1332.0,7689.2,1.006,1185,118,279,0.423,0.16
3405,3405.T,1800.5,1845.5,1798.0,1845.5,2674300.0,1800.0,クラレ,プライム（内国株式）,素材・化学,2.5,2.53,2.64,1.0,0.0,1830.0,4894.0,1.008,876,84,279,0.301,0.68
3407,3407.T,1799.0,1844.5,1780.5,1844.5,9724100.0,1810.5,旭化成,プライム（内国株式）,素材・化学,2.53,1.88,3.56,1.0,0.0,1823.0,17727.0,1.012,854,79,279,0.283,0.71
3409,3409.T,119.0,123.0,119.0,120.0,34400.0,119.0,北紡,スタンダード（内国株式）,素材・化学,0.84,0.84,3.36,0.25,0.75,121.0,4.2,0.992,2110,187,279,0.67,-0.98
340A,340A.T,401.0,417.0,400.0,417.0,41600.0,401.0,ジグザグ,グロース（内国株式）,情報通信・サービスその他,3.99,3.99,4.24,1.0,0.0,411.0,17.1,1.015,347,76,1256,0.061,2.97
3415,3415.T,381.0,385.0,376.0,383.0,538500.0,380.0,ＴＯＫＹＯ　ＢＡＳＥ,プライム（内国株式）,小売,0.52,0.79,2.36,0.778,0.222,381.0,205.2,1.005,2439,157,331,0.474,-0.16
3416,3416.T,934.0,946.0,934.0,935.0,5000.0,934.0,ピクスタ,スタンダード（内国株式）,小売,0.11,0.11,1.28,0.083,0.917,938.0,4.7,0.997,2889,223,331,0.674,-0.57
3417,3417.T,1354.0,1357.0,1350.0,1351.0,2400.0,1354.0,大木ヘルスケアホールディングス,スタンダード（内国株式）,商社・卸売,-0.22,-0.22,0.52,0.143,0.857,1353.0,3.2,0.999,3247,254,290,0.876,-1.35
3418,3418.T,1110.0,1114.0,1105.0,1112.0,30100.0,1105.0,バルニバービ,グロース（内国株式）,小売,0.18,0.63,0.81,0.778,0.222,1110.0,33.4,1.002,2785,209,331,0.631,-0.5
341A,341A.T,2250.0,2310.0,2245.0,2300.0,90400.0,2237.0,トヨコー,グロース（内国株式）,建設・資材,2.22,2.82,2.89,0.846,0.154,2285.0,206.6,1.007,1035,120,281,0.427,0.26
3420,3420.T,1692.0,1724.0,1680.0,1724.0,9500.0,1682.0,ケー・エフ・シー,スタンダード（内国株式）,建設・資材,1.89,2.5,2.6,1.0,0.0,1709.0,16.2,1.009,1251,136,281,0.484,-0.07
3421,3421.T,1697.0,1747.0,1697.0,1747.0,46000.0,1707.0,稲葉製作所,スタンダード（内国株式）,建設・資材,2.95,2.34,2.95,1.0,0.0,1730.0,79.6,1.01,642,78,281,0.278,0.99
3422,3422.T,446.0,456.0,443.0,453.0,24700.0,447.0,Ｊ－ＭＡＸ,スタンダード（内国株式）,建設・資材,1.57,1.34,2.91,0.769,0.231,451.0,11.1,1.004,1489,156,281,0.555,-0.39
3423,3423.T,296.0,297.0,295.0,297.0,15200.0,295.0,エスイー,スタンダード（内国株式）,建設・資材,0.34,0.68,0.68,1.0,0.0,296.0,4.5,1.003,2625,224,281,0.797,-1.62
3426,3426.T,1327.0,1328.0,1327.0,1328.0,900.0,1327.0,アトムリビンテック,スタンダード（内国株式）,建設・資材,0.08,0.08,0.08,1.0,0.0,1328.0,1.2,1.0,2909,239,281,0.851,-1.88
3431,3431.T,1920.0,1942.0,1904.0,1942.0,134000.0,1898.0,宮地エンジニアリンググループ,プライム（内国株式）,建設・資材,1.15,2.32,1.98,1.0,0.0,1929.0,258.5,1.007,1826,174,281,0.619,-0.81
3433,3433.T,3045.0,3140.0,3005.0,3125.0,234800.0,3080.0,トーカロ,プライム（内国株式）,建設・資材,2.63,1.46,4.43,0.889,0.111,3090.0,725.5,1.011,791,99,281,0.352,0.67
3434,3434.T,1351.0,1380.0,1351.0,1380.0,13800.0,1350.0,アルファＣｏ,スタンダード（内国株式）,建設・資材,2.15,2.22,2.15,1.0,0.0,1370.0,18.9,1.007,1079,122,281,0.434,0.19
3435,3435.T,1468.0,1468.0,1432.0,1468.0,4100.0,1468.0,サンコーテクノ,スタンダード（内国株式）,建設・資材,0.0,0.0,2.45,1.0,0.0,1456.0,6.0,1.008,2950,240,281,0.854,-1.96
3436,3436.T,1700.0,1858.0,1699.5,1827.5,10691800.0,1757.5,ＳＵＭＣＯ,プライム（内国株式）,建設・資材,7.5,3.98,9.32,0.808,0.192,1795.0,19191.8,1.018,58,5,281,0.018,5.54
3437,3437.T,3260.0,3260.0,3015.0,3180.0,2800.0,3215.0,特殊電極,スタンダード（内国株式）,建設・資材,-2.45,-1.09,7.52,0.673,0.327,3152.0,8.8,1.009,3725,279,281,0.993,-4.41
3439,3439.T,669.0,697.0,669.0,676.0,7800.0,670.0,三ツ知,スタンダード（内国株式）,建設・資材,1.05,0.9,4.19,0.25,0.75,681.0,5.3,0.993,1900,180,281,0.641,-0.91
343A,343A.T,1420.0,1450.0,1420.0,1422.0,20800.0,1412.0,ＩＡＣＥトラベル,スタンダード（内国株式）,情報通信・サービスその他,0.14,0.71,2.11,0.067,0.933,1431.0,29.8,0.994,2842,837,1256,0.666,-0.88
3440,3440.T,1020.0,1023.0,1015.0,1023.0,29400.0,1020.0,日創グループ,スタンダード（内国株式）,建設・資材,0.29,0.29,0.78,1.0,0.0,1020.0,30.0,1.003,2672,227,281,0.808,-1.67
3441,3441.T,1390.0,1416.0,1368.0,1415.0,20900.0,1390.0,山王,スタンダード（内国株式）,建設・資材,1.8,1.8,3.45,0.979,0.021,1400.0,29.3,1.011,1314,143,281,0.509,-0.16
3443,3443.T,5380.0,5540.0,5370.0,5520.0,54200.0,5400.0,川田テクノロジーズ,プライム（内国株式）,建設・資材,2.6,2.22,3.16,0.882,0.118,5477.0,296.9,1.008,808,101,281,0.359,0.64
3444,3444.T,812.0,854.0,808.0,844.0,185100.0,804.0,菊池製作所,スタンダード（内国株式）,建設・資材,3.94,4.98,5.67,0.783,0.217,835.0,154.6,1.011,360,42,281,0.149,1.98
3445,3445.T,4030.0,4170.0,4015.0,4145.0,184800.0,4100.0,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,プライム（内国株式）,建設・資材,2.85,1.1,3.85,0.839,0.161,4110.0,759.5,1.009,688,88,281,0.313,0.89
3446,3446.T,2128.0,2226.0,2114.0,2217.0,123100.0,2178.0,ジェイテックコーポレーション,スタンダード（内国株式）,建設・資材,4.18,1.79,5.26,0.92,0.08,2186.0,269.1,1.014,316,36,281,0.128,2.22
3447,3447.T,1050.0,1080.0,1050.0,1076.0,40900.0,1050.0,信和,スタンダード（内国株式）,建設・資材,2.48,2.48,2.86,0.867,0.133,1069.0,43.7,1.007,886,109,281,0.388,0.52
3449,3449.T,2438.0,2542.0,2438.0,2541.0,78300.0,2438.0,テクノフレックス,スタンダード（内国株式）,建設・資材,4.22,4.22,4.27,0.99,0.01,2507.0,196.3,1.014,309,32,281,0.114,2.26
3452,3452.T,1640.0,1648.0,1625.0,1648.0,38900.0,1634.0,ビーロット,スタンダード（内国株式）,不動産,0.49,0.86,1.4,1.0,0.0,1640.0,63.8,1.005,2477,84,132,0.636,-0.87
3454,3454.T,1227.0,1255.0,1210.0,1248.0,20600.0,1234.0,ファーストブラザーズ,スタンダード（内国株式）,不動産,1.71,1.13,3.67,0.844,0.156,1238.0,25.5,1.008,1393,42,132,0.318,0.35
3457,3457.T,1123.0,1138.0,1120.0,1132.0,104400.0,1113.0,Ａｎｄ　Ｄｏホールディングス,プライム（内国株式）,不動産,0.8,1.71,1.6,0.667,0.333,1130.0,118.0,1.002,2148,71,132,0.538,-0.56
3461,3461.T,546.0,546.0,540.0,543.0,4900.0,546.0,パルマ,スタンダード（内国株式）,不動産,-0.55,-0.55,1.1,0.5,0.5,543.0,2.7,1.0,3416,120,132,0.909,-1.91
3465,3465.T,7900.0,8080.0,7880.0,8060.0,74900.0,7900.0,ケイアイスター不動産,プライム（内国株式）,不動産,2.03,2.03,2.53,0.9,0.1,8007.0,599.7,1.007,1144,35,132,0.265,0.67
3467,3467.T,2786.0,2845.0,2786.0,2845.0,5500.0,2795.0,アグレ都市デザイン,スタンダード（内国株式）,不動産,2.12,1.79,2.12,1.0,0.0,2825.0,15.5,1.007,1094,32,132,0.242,0.76
3469,3469.T,987.0,994.0,983.0,993.0,6500.0,985.0,デュアルタップ,スタンダード（内国株式）,不動産,0.61,0.81,1.11,0.909,0.091,990.0,6.4,1.003,2340,82,132,0.621,-0.75
3474,3474.T,552.0,553.0,550.0,553.0,3700.0,552.0,Ｇ－ＦＡＣＴＯＲＹ,グロース（内国株式）,不動産,0.18,0.18,0.54,1.0,0.0,552.0,2.0,1.002,2785,101,132,0.765,-1.18
